LOCATION CODE,COUNTY,AREA NAME,REGION,SCHOOL YEARS,NO. OVERWEIGHT,PCT OVERWEIGHT,NO. OBESE,PCT OBESE,NO. OVERWEIGHT OR OBESE,PCT OVERWEIGHT OR OBESE,GRADE LEVEL,AREA TYPE,STREET ADDRESS,CITY,STATE,ZIP CODE,LATITUDE,LONGITUDE,Location 1
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,7,13,12,22.2,19,35.2,ELEMENTARY,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,,,8,22.9,8,22.9,MIDDLE/HIGH,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,15,15.8,33,34.7,48,50.5,DISTRICT TOTAL,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,,,17,37.8,17,37.8,ELEMENTARY,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,,,5,50,5,50,MIDDLE/HIGH,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,15,21.1,16,22.5,31,43.6,DISTRICT TOTAL,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,5,18.5,6,22.2,11,40.7,ELEMENTARY,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,21,21.4,25,25.5,46,46.9,DISTRICT TOTAL,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,8,15.7,11,21.6,19,37.3,ELEMENTARY,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
541401,SCHOHARIE,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,10,27,14,37.8,24,64.9,MIDDLE/HIGH,SCHOOL DISTRICT,514 ST RT 20,SHARON SPRINGS,NY,13459,,,"(42.7898, -74.6242)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,45,16.2,57,20.5,102,36.7,DISTRICT TOTAL,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,30,16.8,37,20.7,67,37.4,ELEMENTARY,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,15,13.8,30,27.5,45,41.3,MIDDLE/HIGH,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,45,18.3,51,20.7,96,39,DISTRICT TOTAL,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,27,16.6,30,18.4,57,35,ELEMENTARY,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,18,22.8,17,21.5,35,44.3,MIDDLE/HIGH,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,27,11.2,27,11.2,54,22.5,DISTRICT TOTAL,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,18,12.4,14,9.6,32,22,ELEMENTARY,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,6,6.5,13,14.2,19,20.8,MIDDLE/HIGH,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,26,12.4,19,9,45,21.4,DISTRICT TOTAL,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,17,12.3,15,10.9,32,23.2,ELEMENTARY,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550101,SCHUYLER,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,6,8.5,6,8.5,12,16.9,MIDDLE/HIGH,SCHOOL DISTRICT,300 COLLEGE AVE,ODESSA,NY,14869,,,"(42.3343, -76.7916)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,40,19.9,50,24.9,90,44.8,DISTRICT TOTAL,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,5,10.2,13,26.5,18,36.7,ELEMENTARY,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,35,23,37,24.3,72,47.4,MIDDLE/HIGH,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,88,20.4,58,13.5,146,33.9,DISTRICT TOTAL,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,52,21.9,25,10.5,77,32.5,ELEMENTARY,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,36,19.8,33,18.1,69,37.9,MIDDLE/HIGH,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,71,19.8,39,10.9,110,30.8,DISTRICT TOTAL,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,43,18.8,39,17.1,82,35.9,ELEMENTARY,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,28,16.4,36,21.1,64,37.6,MIDDLE/HIGH,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,36,15.5,37,15.9,73,31.5,DISTRICT TOTAL,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,,,,,,,ELEMENTARY,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
550301,SCHUYLER,WATKINS GLEN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,28,18.5,31,20.5,59,39.1,MIDDLE/HIGH,SCHOOL DISTRICT,303 12TH ST,WATKINS GLEN,NY,14891,,,"(42.3751, -76.8666)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,45,18.6,62,25.6,107,44.2,DISTRICT TOTAL,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,20,14.6,34,24.8,54,39.4,ELEMENTARY,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,25,23.8,28,26.7,53,50.5,MIDDLE/HIGH,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,92,16.2,108,19,200,35.3,DISTRICT TOTAL,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,17,13.4,23,18.1,40,31.5,ELEMENTARY,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,18,20.7,24,27.6,42,48.3,MIDDLE/HIGH,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,31,13.7,45,19.9,76,33.6,DISTRICT TOTAL,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,20,14.9,22,16.4,42,31.3,ELEMENTARY,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,8,8.9,23,25.8,31,34.8,MIDDLE/HIGH,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,41,16.4,53,21.2,94,37.6,DISTRICT TOTAL,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,23,13.9,31,18.8,54,32.7,ELEMENTARY,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560501,SENECA,SOUTH SENECA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,18,21.4,22,26.2,40,47.6,MIDDLE/HIGH,SCHOOL DISTRICT,7263 S MAIN ST,OVID,NY,14521,,,"(42.6729, -76.8239)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,21,10.4,54,26.9,75,37.3,DISTRICT TOTAL,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,14,10.7,28,21.4,42,32.1,ELEMENTARY,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,7,10,26,37.1,33,47.1,MIDDLE/HIGH,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,28,14.7,42,22.1,70,36.8,DISTRICT TOTAL,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,18,13.7,27,20.6,45,34.4,ELEMENTARY,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,10,16.9,15,25.4,25,42.4,MIDDLE/HIGH,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,30,17.4,44,25.5,74,43,DISTRICT TOTAL,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,19,17.7,29,27.1,48,44.8,ELEMENTARY,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,11,16.6,16,24.2,27,40.9,MIDDLE/HIGH,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,31,18.1,41,24,72,42.1,DISTRICT TOTAL,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,21,17.6,23,19.3,44,37,ELEMENTARY,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560603,SENECA,ROMULUS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,11,22,18,36,29,58,MIDDLE/HIGH,SCHOOL DISTRICT,5705 RT 96,ROMULUS,NY,14541,,,"(42.7478, -76.8341)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,66,16.5,91,22.7,157,39.2,DISTRICT TOTAL,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,36,16.7,45,20.8,81,37.5,ELEMENTARY,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,30,16.2,46,24.9,76,41.1,MIDDLE/HIGH,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,67,15.4,92,21.1,159,36.6,DISTRICT TOTAL,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,43,17.6,48,19.6,91,37.1,ELEMENTARY,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,24,12.6,44,23.2,68,35.8,MIDDLE/HIGH,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,64,14.8,88,20.4,152,35.2,DISTRICT TOTAL,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,28,10.9,51,20,79,30.9,ELEMENTARY,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,23,14.1,37,22.8,60,37,MIDDLE/HIGH,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,88,19.6,85,19,173,38.6,DISTRICT TOTAL,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,54,21.1,48,18.8,102,39.8,ELEMENTARY,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
560701,SENECA,SENECA FALLS CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,34,18.5,29,15.8,63,34.2,MIDDLE/HIGH,SCHOOL DISTRICT,98 CLINTON ST,SENECA FALLS,NY,13148,,,"(42.9188, -76.8044)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,126,19.7,123,19.2,249,39,DISTRICT TOTAL,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,74,18.2,70,17.2,144,35.5,ELEMENTARY,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,52,22.5,53,22.9,105,45.5,MIDDLE/HIGH,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,129,19.8,153,23.5,282,43.4,DISTRICT TOTAL,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,76,19.9,83,21.7,159,41.6,ELEMENTARY,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,53,19.8,70,26.1,123,45.9,MIDDLE/HIGH,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,108,18.2,151,25.5,259,43.8,DISTRICT TOTAL,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,62,18.2,66,19.4,128,37.7,ELEMENTARY,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,46,18.2,85,33.7,131,51.9,MIDDLE/HIGH,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,102,16.2,146,23.1,248,39.3,DISTRICT TOTAL,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,59,14.5,87,21.3,146,35.8,ELEMENTARY,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
561006,SENECA,WATERLOO CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,43,19.4,59,26.6,102,45.9,MIDDLE/HIGH,SCHOOL DISTRICT,109 WASHINGTON ST,WATERLOO,NY,13165,,,"(42.8964, -76.8626)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,42,10.3,41,10,83,20.3,DISTRICT TOTAL,SCHOOL DISTRICT,7787 STATE ROUTE 417,ADDISON,NY,14801,,,"(42.0865, -77.2481)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,26,9.2,26,9.2,52,18.4,ELEMENTARY,SCHOOL DISTRICT,7787 STATE ROUTE 417,ADDISON,NY,14801,,,"(42.0865, -77.2481)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,16,13.2,9,7.4,25,20.7,MIDDLE/HIGH,SCHOOL DISTRICT,7787 STATE ROUTE 417,ADDISON,NY,14801,,,"(42.0865, -77.2481)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,51,13.7,67,18,118,31.7,DISTRICT TOTAL,SCHOOL DISTRICT,7 CLEVELAND DR-STE 101,ADDISON,NY,14801,,,"(42.1028, -77.2314)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,46,15.3,49,16.3,95,31.6,ELEMENTARY,SCHOOL DISTRICT,7 CLEVELAND DR-STE 101,ADDISON,NY,14801,,,"(42.1028, -77.2314)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,5,7,18,25.4,23,32.4,MIDDLE/HIGH,SCHOOL DISTRICT,7 CLEVELAND DR-STE 101,ADDISON,NY,14801,,,"(42.1028, -77.2314)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,74,17.4,88,20.7,162,38.1,DISTRICT TOTAL,SCHOOL DISTRICT,7 CLEVELAND DR-STE 101,ADDISON,NY,14801,,,"(42.1028, -77.2314)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,48,17.5,47,17.2,95,34.7,ELEMENTARY,SCHOOL DISTRICT,7 CLEVELAND DR-STE 101,ADDISON,NY,14801,,,"(42.1028, -77.2314)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,26,17.1,41,26.9,67,44,MIDDLE/HIGH,SCHOOL DISTRICT,7 CLEVELAND DR-STE 101,ADDISON,NY,14801,,,"(42.1028, -77.2314)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,63,15,91,21.6,154,36.6,DISTRICT TOTAL,SCHOOL DISTRICT,7787 STATE ROUTE 417,ADDISON,NY,14801,,,"(42.0865, -77.2481)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,37,14,47,17.7,84,31.7,ELEMENTARY,SCHOOL DISTRICT,7787 STATE ROUTE 417,ADDISON,NY,14801,,,"(42.0865, -77.2481)"
570101,STEUBEN,ADDISON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,26,17.2,44,29.1,70,46.4,MIDDLE/HIGH,SCHOOL DISTRICT,7787 STATE ROUTE 417,ADDISON,NY,14801,,,"(42.0865, -77.2481)"
570201,STEUBEN,AVOCA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,36,17.6,47,23,83,40.7,DISTRICT TOTAL,SCHOOL DISTRICT,17-29 OLIVER ST,AVOCA,NY,14809,,,"(42.4108, -77.4174)"
570201,STEUBEN,AVOCA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,25,19.5,29,22.7,54,42.2,ELEMENTARY,SCHOOL DISTRICT,17-29 OLIVER ST,AVOCA,NY,14809,,,"(42.4108, -77.4174)"
570201,STEUBEN,AVOCA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,11,14.5,18,23.7,29,38.2,MIDDLE/HIGH,SCHOOL DISTRICT,17-29 OLIVER ST,AVOCA,NY,14809,,,"(42.4108, -77.4174)"
570201,STEUBEN,AVOCA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,30,14.5,55,26.6,85,41.1,DISTRICT TOTAL,SCHOOL DISTRICT,17-29 OLIVER ST,AVOCA,NY,14809,,,"(42.4108, -77.4174)"
570201,STEUBEN,AVOCA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,24,17,36,25.5,60,42.6,ELEMENTARY,SCHOOL DISTRICT,17-29 OLIVER ST,AVOCA,NY,14809,,,"(42.4108, -77.4174)"
570201,STEUBEN,AVOCA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,,,19,33.9,19,33.9,MIDDLE/HIGH,SCHOOL DISTRICT,17-29 OLIVER ST,AVOCA,NY,14809,,,"(42.4108, -77.4174)"
570201,STEUBEN,AVOCA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,22,11.2,56,28.7,78,40,DISTRICT TOTAL,SCHOOL DISTRICT,17-29 OLIVER ST,AVOCA,NY,14809,,,"(42.4108, -77.4174)"
